x,c0,c1,c2,c3,c4,c5
1.3920000000000001,10.510978236209782,7.954696166665616,8.848987250019915,-12.202909666533776,-1.9409223189066853,-11.861128796165278
1.393,10.508881206769505,7.953589808043546,8.884745359215302,-11.796448686194626,-1.9226205267981153,-11.863286560401836
1.3940000000000001,10.506656669776197,7.951720525078799,8.914892543854164,-11.39472927283389,-1.9046078883741633,-11.865575695194666
1.395,10.504955081455016,7.949736539404298,8.939907728199945,-10.997519501102738,-1.886227802646214,-11.867344981002448
1.3960000000000001,10.504739982395511,7.948602668370584,8.960610469216013,-10.604231461583858,-1.8665117178658548,-11.867630052645673
1.397,10.503902084101664,7.946214323897121,8.974775843003574,-10.217309380837355,-1.8475648084933949,-11.868539337115273
1.3980000000000001,10.503003282674568,7.943141343759692,8.982878928856406,-9.83648779308194,-1.82882159759498,-11.869510070778848
1.399,10.501952266172346,7.939303443003282,8.984770685548549,-9.462118097131752,-1.810370090499433,-11.870632713623287
1.4000000000000001,10.499296776354234,7.9332623433607665,8.978970291074221,-9.09587848050025,-1.7936593433350438,-11.87335870231251
1.401,10.496959270618937,7.926957313363854,8.967400700938853,-8.736040288747684,-1.7767636879561979,-11.875764797990206
1.4020000000000001,10.492846373523813,7.918314560417587,8.94799788393788,-8.384860661559989,-1.7617733211663082,-11.879943635066043
1.403,10.486047972952033,7.906446275661179,8.919909554284862,-8.04338535487648,-1.7495952900666543,-11.88680462218515
1.4040000000000001,10.47933756300996,7.894150995092327,8.885995091133418,-7.708950309353792,-1.7374533959319884,-11.893573587919082
1.405,10.474573300386693,7.88331477096248,8.848226151443805,-7.379782376980476,-1.7234875872458952,-11.89839170290285
1.4060000000000001,10.469608520732043,7.871821707854901,8.804596563717428,-7.058090564780838,-1.7098436820094602,-11.903404953626016
1.407,10.465991295685136,7.861253381502013,8.75682102790232,-6.74236813716062,-1.6949737284391222,-11.907064595288807
1.408,10.463227729227667,7.851151929272309,8.704597427656251,-6.433130955343116,-1.6793725104949242,-11.909863870505472
1.409,10.458253055258028,7.838490856346438,8.645076801486248,-6.133447888771824,-1.6661061092331075,-11.914866932170332
1.41,10.454731919494707,7.826975011797296,8.58216243919166,-5.839641991893137,-1.6515112893708705,-11.91840858063474
1.411,10.451055624073353,7.815037608601215,8.514505996023557,-5.553294616822061,-1.6371981589012718,-11.922097023582497
1.412,10.445866383472579,7.8013642311576366,8.441030552757294,-5.275722429697354,-1.6245257764886545,-11.927289627192838
1.413,10.439878642865816,7.78671388793881,8.362750714646996,-5.006157275304818,-1.6127806829499893,-11.933271603254907
1.414,10.436023367140892,7.7740631159544655,8.282915744052318,-4.741603048584647,-1.5990326779040527,-11.937111715342711
1.415,10.433009549974395,7.762167332462179,8.200569921045046,-4.4832751716546335,-1.5845734412694608,-11.940100760860211
1.416,10.430187306839336,7.750423648897644,8.115414330605184,-4.231738498631522,-1.570053271253669,-11.942888484990066
1.417,10.427476119009453,7.738798770622539,8.027733695390484,-3.9869800057945186,-1.5555525442562026,-11.945555347355306
1.418,10.42116665202364,7.7236304878397295,7.934196752982122,-3.752607784889755,-1.5447796512977514,-11.951810711586011
1.419,10.413588709401324,7.707295375600078,7.837522817166626,-3.5261838970415527,-1.535403007885905,-11.959324889366124
1.42,10.405997715371523,7.691095217764478,7.739367065922989,-3.306338565243481,-1.5261650262985755,-11.966842631899176
1.421,10.398915345325884,7.675597649167663,7.640660000486025,-3.09243019299172,-1.51654206746989,-11.973842468565275
1.422,10.395845892347912,7.664352489888979,7.545322517791199,-2.880829608216442,-1.5030284857435479,-11.976820319763583
1.423,10.394190123164636,7.654805418184116,7.451178186285812,-2.6740067597800077,-1.4882227763747622,-11.978375641033962
1.424,10.393318780572685,7.646371080017533,7.358024749493285,-2.472457745435818,-1.4727534911531757,-11.97913794454272
1.425,10.392833789232244,7.638693827261723,7.2658931324327725,-2.2764440780197477,-1.4570172877812777,-11.979505623628185
1.426,10.392598593220358,7.631677599266338,7.1750754349262165,-2.0859627767390516,-1.44114791458823,-11.979615640251746
1.427,10.39143831487798,7.6241856918976625,7.084822742299813,-1.9020465579216197,-1.4263155673065706,-11.980643380984167
1.428,10.388508126231894,7.615408825760495,6.994711117067231,-1.7253958121280741,-1.4133582677113965,-11.98343428789127
1.429,10.387230208805482,7.60880192155413,6.90857625041719,-1.5524419082864251,-1.3988449736360067,-11.984566888056792
1.43,10.386902898589682,7.603693169226163,6.8261203495999965,-1.3837383176281657,-1.3834667571781292,-11.984743626345756
1.431,10.388988618163314,7.601571849498892,6.749197655576383,-1.217672864132392,-1.3657490276700983,-11.982502920051605
1.432,10.391221039738175,7.60019531313964,6.675919032405251,-1.0563607315753847,-1.3479442314093641,-11.980111993748892
1.433,10.395252991518662,7.601236639860683,6.608297147630931,-0.89799667134614,-1.3283835811543405,-11.975918980485302
1.434,10.401586269213121,7.605214205146933,6.547173580496883,-0.7419252457201708,-1.3065468314834017,-11.969423116703442
1.435,10.40638682662447,7.608306598027404,6.489031299024957,-0.5918256378274426,-1.2862465495274127,-11.964459562672996
1.436,10.41538018176715,7.6162477784346425,6.439887471711487,-0.4418161999365129,-1.2617321913277035,-11.955304004322738
1.437,10.419700879441898,7.620176377267893,6.391140604226079,-0.3006048734629993,-1.24184034921275,-11.950823186702019
1.438,10.421728720312798,7.622471764506565,6.345404613102272,-0.1656527971324248,-1.2241581511683326,-11.94863868543112
1.439,10.423146735328862,7.62481215325617,6.304565279008606,-0.03511620241183032,-1.2069658675878063,-11.947068894753498
1.44,10.422716889026,7.625950649763523,6.267554965308998,0.08992941605720506,-1.1914624164265346,-11.947353268175705
1.441,10.42382347997637,7.629259046668568,6.23789534972927,0.21303286017146025,-1.1742231764250814,-11.94610886560321
1.442,10.426933133270769,7.635188229070146,6.216157047989414,0.33482737972871135,-1.1547411439565245,-11.94287031392973
1.443,10.43131216288657,7.642985824122886,6.201676746195244,0.454748320159834,-1.1337100949245782,-11.938372422030833
1.444,10.434166262887738,7.64983601403138,6.1916967857901035,0.5701732573504554,-1.1138846969132292,-11.935410492096898
1.445,10.436695876324617,7.656914997451386,6.187420764404563,0.682477876720002,-1.094024770574074,-11.93278495867219
1.446,10.43866317157581,7.663958138244518,6.1885812182750595,0.7916035004483244,-1.0743282426500955,-11.930734409515988
1.447,10.440553324614799,7.671421456338486,6.1956020268503185,0.8982189701003093,-1.0542698712615663,-11.928774299954778
1.448,10.442147840398635,7.67905519438333,6.208173250378421,1.002294611710583,-1.0340280445552512,-11.927123624912843
1.449,10.444790771807831,7.6881702908361,6.227519203074842,1.1053691898104192,-1.0122186564375801,-11.924438695362516
1.45,10.447795795072434,7.6980456669348305,6.252807635542177,1.2069578607901084,-0.9894878745302337,-11.921406065114985
1.451,10.449541994519524,7.7070241747750865,6.282247837560349,1.3056490191814567,-0.9674159666164042,-11.919646756747268
1.452,10.450121499909763,7.7151603902832075,6.315740796485919,1.4017531542389892,-0.9458691975380678,-11.919068635680388
1.453,10.451579481504591,7.7244608308986615,6.355121917003881,1.4975441088049746,-0.9227597088335028,-11.917626416907149
1.454,10.45410129766472,7.735071378205751,6.400350988915736,1.5934475972494249,-0.897858430193894,-11.915134514643483
1.455,10.458751702804296,7.748016678848696,6.452254134627696,1.6907821094661748,-0.8700555042213155,-11.910527843690474
1.456,10.462928779746361,7.760654177314433,6.507980318355655,1.787215017533662,-0.841905477824912,-11.906407907221109
1.457,10.465162158102947,7.77147235749873,6.565801920394822,1.8815634686444194,-0.8148278275006294,-11.904244607606422
1.458,10.468078785467869,7.783056589312769,6.628082651629764,1.9767631393831469,-0.7861402156072745,-11.901410491464109
1.459,10.471071345362768,7.7947577208995655,6.693947867170529,2.072539815087403,-0.7563896489002874,-11.898512337384782
1.46,10.4731763467845,7.805570344863993,6.762164173657103,2.1682912242865973,-0.7264739154207982,-11.896513069176574
1.461,10.476110296479247,7.817169147077613,6.8341766988536286,2.266127565071419,-0.6946049083903384,-11.89369558652915
1.462,10.479481650511099,7.829121057084273,6.909321728538278,2.3660885497209603,-0.6610962208760066,-11.89045081456485
1.463,10.483923939947273,7.842018528320324,6.98796009194776,2.469282737060577,-0.6252292458682717,-11.886144583476844
1.464,10.48762615629108,7.854010032918763,7.068007388704251,2.57442557792358,-0.588721640017005,-11.882587254739677
1.465,10.49017746757254,7.864644874369001,7.148778221486986,2.681693353796041,-0.5518812891050374,-11.88018901524553
1.466,10.487602724197037,7.869908820723859,7.226020967684002,2.7877696064667377,-0.5185696302246606,-11.882924376549923
1.467,10.483258993510908,7.873120907144552,7.302813481871992,2.8967538029517765,-0.48530481608930964,-11.887435627357744
1.468,10.47939419810737,7.876492558990891,7.38112096396765,3.0117329365869914,-0.4497042276195885,-11.891474155464484
1.469,10.477772042469358,7.881753036740345,7.462420195607076,3.135421781162393,-0.40986070710894057,-11.893275485243729
1.47,10.478287819115629,7.888765613090723,7.546314748871925,3.268798570804689,-0.3657265785404467,-11.892943459290251
1.471,10.481689731991224,7.898249054842768,7.633255826274412,3.413852647654406,-0.3163902500272365,-11.889728929471001
1.472,10.484931331179581,7.907130003859578,7.7198943441908785,3.568971321476656,-0.2647197676707031,-11.886677361767845
1.473,10.486364153642194,7.913735433624104,7.804273441338838,3.734176039242488,-0.2121648347595418,-11.88543624328233
1.474,10.486420057328992,7.918474852730874,7.886511015106082,3.9118564389088832,-0.15806931558089676,-11.885572781856704
1.475,10.487439646952067,7.9236687352952675,7.968628786226936,4.106658073995417,-0.09983849058026358,-11.884745490596519
1.476,10.488083180379618,7.927959511848156,8.048964219898751,4.319960671192764,-0.038523975448422065,-11.884293280132425
1.477,10.487658812398637,7.93063985397487,8.126500127474353,4.55428198884472,0.02550991285269269,-11.884907217418919
1.478,10.487158332705237,7.9326884549066055,8.20190203176896,4.814390598555197,0.09362820662796138,-11.885594788304514
1.479,10.4871675814008,7.934680538560221,8.275430525915068,5.105280175379827,0.1668426351223648,-11.885769474776477
1.48,10.489243631210037,7.938165116387758,8.348320593524653,5.433573338979279,0.24719748786138085,-11.883873568133845
1.481,10.493325867527954,7.943076067439363,8.42019491077525,5.804878777035921,0.33519231689113294,-11.879967091944588
1.482,10.497139014190578,7.9471350281654916,8.48846907244076,6.222992261802316,0.429201048634531,-11.87632479414595
1.483,10.501488252779142,7.95114629178395,8.553648856155759,6.69474875938099,0.5307879338533293,-11.872141051115479
1.484,10.507479041070107,7.95621644274953,8.61655218070721,7.2264727945375755,0.6419523375097991,-11.866310062790456
1.485,10.511732985247587,7.958970039125973,8.673527038096998,7.818100693531552,0.7603760930073554,-11.862209991284436
1.486,10.514112819946043,7.959274401543253,8.724178414241942,8.469665189716412,0.8871884231263505,-11.859977987080695
1.487,10.51392814683046,7.956445300638177,8.767575941406951,9.17649017016411,1.0232201067202769,-11.860304439042539
1.488,10.510671635664611,7.949983252930393,8.802991976440893,9.92957333523153,1.1697997954155763,-11.863696742981922
1.489,10.50747437488083,7.943029120156711,8.833358786753918,10.719533491738098,1.3322853502294487,-11.867023906854492
1.49,10.50314966589266,7.93440823147433,8.857314055780742,11.529787953732999,1.5122082162792907,-11.871472708046985
1.491,10.50092359785219,7.927361238149345,8.877932933363136,12.34661944709567,1.7161427923426085,-11.873817082637512
1.492,10.498805247810134,7.919914506774109,8.893099428905147,13.150704209883454,1.9462712665436963,-11.876047903242847
1.493,10.496616175647205,7.911909634383842,8.902536739852158,13.924958684232367,2.2076915322645356,-11.878343486181368
1.494,10.495421790759021,7.904434755528017,8.90723917328583,14.654470158991058,2.5082436021691135,-11.87963823405541
1.495,10.495011649350051,7.897304723039078,8.906952747725393,15.324260858140052,2.8565534785118323,-11.880142352775236
1.496,10.492721352649143,7.887882819441049,8.898997143939871,15.918277493456399,3.2616595660709886,-11.882519972769499
1.497,10.48907627230624,7.876724264087566,8.883909280229325,16.425150697343476,3.739779573866179,-11.886245443814689
1.498,10.48740142361186,7.867185951569187,8.865052953599388,16.837897628615234,4.3153803653510385,-11.88799346677786
1.499,10.487685144753879,7.859290049647038,8.842482198318205,17.147859542560365,5.0166129545755265,-11.887775414983045
1.5,10.48643421556713,7.849578887452972,8.812795818414331,17.344604437860628,5.8758246981784685,-11.88908422956893
1.5010000000000001,10.485725161675878,7.840165946039413,8.778187909317392,17.424990017523566,6.935430734527307,-11.889843137760234
1.502,10.484997817582713,7.830529172896846,8.73824061654032,17.384926845149085,8.228051292322204,-11.890612099850141
1.5030000000000001,10.487702098155228,7.824157512183384,8.696570006217298,17.22595263571632,9.763237698774411,-11.887941045406516
1.504,10.490679177222736,7.817931784541505,8.650206230625415,16.94450322421104,11.502512248467628,-11.884988706705615
1.5050000000000001,10.490420177896503,7.808382966754266,8.595851020497456,16.538032041539807,13.370256835805943,-11.885263951304106
1.506,10.48665201840652,7.795277688764393,8.533462334833333,16.008437984438086,15.272164872580134,-11.889039946751842
1.5070000000000001,10.485452552593971,7.784733268945056,8.469368525281208,15.365013476627981,17.109678057180833,-11.89023900190471
1.508,10.484042551145263,7.7740097371424985,8.401059462883875,14.609069347878554,18.772576350895164,-11.891640552661265
1.5090000000000001,10.482840883004906,7.7635649383673115,8.32924071831628,13.745829761618669,20.1602918831553,-11.89282596608399
1.51,10.48180628119509,7.75339617356854,8.254174228835623,12.780626093607806,21.188887435037092,-11.893836766875905
1.5110000000000001,10.480382880643344,7.742985603655644,8.175622717455484,11.718711433394567,21.798552912640893,-11.895229093948656
1.512,10.478444261436604,7.7322441545186855,8.09379257815545,10.566094914749403,21.955891162487724,-11.897129652933112
1.5130000000000001,10.476318558228673,7.721536503962054,8.009357802424882,9.329484041092462,21.650112907047188,-11.899210601533992
1.514,10.475412691493773,7.712305210678908,7.924083027215638,8.016863315363988,20.887774193179276,-11.900065312097711
1.5150000000000001,10.475037228525073,7.703895467687925,7.837647138412636,6.634324352903537,19.684071837378657,-11.90038350591691
1.516,10.471411294077118,7.692559832058979,7.74664680915315,5.185141289641121,18.057629039669273,-11.903946347521714
1.5170000000000001,10.468028346536522,7.6818238386325985,7.654960812113299,3.680264235941838,16.03797193893722,-11.907260671446823
1.518,10.463409121867592,7.670238924423516,7.561501664364305,2.1262099083287285,13.651411917276638,-11.911806024718006
1.5190000000000001,10.459462993430849,7.659743809284414,7.4685756257627,0.5335102180973814,10.92823077669309,-11.915673291315809
1.52,10.457932891857409,7.652109439827751,7.378326198573835,-1.0868228438116536,7.898395792971192,-11.917119760789365
1.5210000000000001,10.4593335520149,7.647877161005283,7.291670695658989,-2.7243793758706807,4.590051537006673,-11.91563088214011
1.522,10.463811100701722,7.64721805232588,7.209157807260564,-4.368526300081895,1.0301166565676452,-11.911060698697087
1.5230000000000001,10.468676585877617,7.647466035855807,7.128498738706735,-6.010918148520818,-2.7583443299919184,-11.906098358236193
1.524,10.470514219020863,7.645225612817534,7.046672833438711,-7.643455795861377,-6.754127907161858,-11.904159915895038
1.5250000000000001,10.471632866848699,7.64282296655814,6.966376519188331,-9.251943320628557,-10.931506026507831,-11.90293686801392
1.526,10.472982515927706,7.641222297457589,6.888937511609801,-10.823336569001308,-15.267327616860824,-11.901479680402412
1.5270000000000001,10.472870544390256,7.638742086592095,6.813028948412112,-12.347253698771363,-19.74228620524346,-11.901481498155915
1.528,10.474215471129613,7.638308880322759,6.741921016574719,-13.809002355251469,-24.333623962908433,-11.90002437642695
1.5290000000000001,10.477431458784933,7.640341880567124,6.676363366083151,-15.197008321023525,-29.022180430514315,-11.896694754373197
1.53,10.47972173412661,7.642046386007934,6.613876372946685,-16.503837137064174,-33.793005365034126,-11.894290024431925
1.5310000000000001,10.482268388008961,7.644603538296158,6.555938677682303,-17.719286819691337,-38.62804243362064,-11.891628732347554
1.532,10.486463412281163,7.649401361118747,6.504216134650763,-18.834379748443695,-43.50972861769013,-11.88731953508565
1.5330000000000001,10.489745510122003,7.6538715827651105,6.45639665382922,-19.845672458110002,-48.424933548767314,-11.883924386321894
1.534,10.496481245802286,7.662370779280433,6.417069498184172,-20.74444268429186,-53.353786452292454,-11.877077386046574
1.5350000000000001,10.501439510380871,7.669654840763311,6.381198101880189,-21.533216619499697,-58.28583023770926,-11.872010313521793
1.536,10.507078411863604,7.678165798871216,6.351405438003481,-22.208437922077877,-63.20227718679579,-11.866265747208557
1.537,10.5084501914396,7.682936770050469,6.322877805037895,-22.775500024270798,-68.09056845576548,-11.864792143723417
1.538,10.508072175825545,7.686463035998698,6.298235078029162,-23.23382182594957,-72.92892088538977,-11.865072873221086
1.539,10.505755211580984,7.688530831730604,6.277359022217093,-23.587000207433185,-77.69593285552146,-11.867297747861707
1.54,10.498775110455899,7.686389262619977,6.2575650726034855,-23.842671087096846,-82.36996778000628,-11.874191532254708
1.541,10.494589534163428,7.687467759699293,6.246319945708574,-23.99987925863941,-86.91624431453423,-11.878297010392494
1.542,10.489683728919896,7.68822244213371,6.2400884515966535,-24.07035413850913,-91.30818606716146,-11.883129203897049
1.543,10.485052649021386,7.689618677527797,6.239816723667603,-24.0631345771469,-95.5126118581099,-11.8876932332651
1.544,10.480804290222924,7.691734727384856,6.245536794823491,-23.989978293935856,-99.49628177225043,-11.891880986605829
1.545,10.47756056504625,7.695162874567014,6.257768927315912,-23.863783136984054,-103.22599580144278,-11.895070255463157
1.546,10.475471139130464,7.700023410789833,6.276537057087566,-23.699125252902636,-106.67121130789239,-11.89711092036289
1.547,10.471784958276057,7.70353619736748,6.298942062051199,-23.513952288690582,-109.80797379686955,-11.900753459279386
1.548,10.470136909372606,7.7093073171399,6.328450340362158,-23.319351980683237,-112.61079318530942,-11.902362322108713
1.549,10.469606072951178,7.716387355386285,6.3639541975546585,-23.129503432191452,-115.06429525216139,-11.90285770498874
1.55,10.468756203420625,7.723311816729274,6.403814495369735,-22.956794254681057,-117.15943920800645,-11.903675105647176
1.551,10.467325248063847,7.729790524866602,6.447552355082855,-22.809587304774343,-118.89172358403708,-11.905075840528898
1.552,10.46820054980334,7.738682765564258,6.497826602008989,-22.690059926175962,-120.25888236217888,-11.904171867433984
1.553,10.470620526058905,7.749198943954369,6.553637619646689,-22.601142151752615,-121.26728105176885,-11.901724122359942
1.554,10.47262933048452,7.7593551394143745,6.612783977250736,-22.544436341757685,-121.92912110811244,-11.899687882043779
1.555,10.474394766728857,7.769290864923939,6.675182074002035,-22.51740117836807,-122.25894775749207,-11.897894876695931
1.556,10.479175958405044,7.782236655957464,6.743835291463135,-22.51292066831273,-122.27272791185254,-11.893085632822316
1.557,10.485420847667609,7.796611524756341,6.816932692927838,-22.527713198633997,-121.99600089484463,-11.886811979691846
1.558,10.490190896182833,7.809447533105352,6.891274500893198,-22.559346406395306,-121.46078606374533,-11.88201236281782
1.559,10.490723808799087,7.817952385358158,6.963835236742756,-22.60503178498411,-120.70420226399222,-11.881449132301956
1.56,10.491673773499983,7.8267497194845665,7.03900409384569,-22.654659318359112,-119.76093548318238,-11.880468288086961
1.561,10.494027905655734,7.836795839966159,7.1175013221758086,-22.702080507657694,-118.67324201510007,-11.87808299456762
1.562,10.497107623733793,7.8473813765982845,7.198379264873115,-22.74324285332304,-117.48693910358293,-11.874972169702014
1.563,10.501279218928655,7.858842033572146,7.281732345399149,-22.77356320768234,-116.24593853742482,-11.870769896205083
1.564,10.506537309985815,7.871142161992005,7.36727976310712,-22.789387768444158,-114.99066183197671,-11.865481958356236
1.565,10.511281647168826,7.882651619923978,7.453141501341523,-22.78922813224276,-113.75665983409816,-11.86070903650295
1.566,10.515094155401863,7.892922852037975,7.538614565374011,-22.77097488942613,-112.57014313276771,-11.856869665249892
1.567,10.519862116698896,7.90381417301585,7.6252955477374496,-22.7307493350426,-111.44628210599957,-11.852077041256033
1.568,10.522990759419915,7.912702501818767,7.710292815713046,-22.669655291723675,-110.39641859526932,-11.848926422344205
1.569,10.527154810678214,7.922235063847243,7.795977936757768,-22.583985868917658,-109.41943929796142,-11.844743562698897
1.57,10.529812754095959,7.92984384243451,7.879500153573426,-22.475663854708394,-108.51374234137327,-11.842070438291847
1.571,10.530788809383669,7.935327733287253,7.960368920480638,-22.344613723364944,-107.671208620333,-11.841083255389513
1.572,10.528842938169985,7.937422782049099,8.03702485512723,-22.192145766433292,-106.88206789015058,-11.843022427475592
1.573,10.524754758210658,7.936886433864865,8.109925033287169,-22.01782823944855,-106.13303732263807,-11.84710863321747
1.574,10.520914474299463,7.9360889031930215,8.181135707457258,-21.819854887526834,-105.40870403744734,-11.850951849465956
1.575,10.518982694046453,7.936673451155983,8.251994243861628,-21.597346431903112,-104.69460071084666,-11.852891503130596
1.576,10.514985708711478,7.934651997024401,8.318206673224465,-21.355219877505878,-103.982632789777,-11.856901178069014
1.577,10.507113136250874,7.928202934944159,8.377647660754828,-21.096358672788565,-103.26362878575502,-11.864790980408154
1.578,10.49700144683082,7.918954892306141,8.431646487027212,-20.820300333888685,-102.52626504767255,-11.874924012482989
1.579,10.48846017786144,7.910713302012533,8.483715909451204,-20.524484371295966,-101.75844174525226,-11.883490142645911
1.58,10.48078055208171,7.902769375291541,8.53286339037956,-20.210920957393245,-100.95399761302818,-11.89119737730679
1.581,10.47418270422459,7.89534749010945,8.57904073999417,-19.880723985397022,-100.10722922806751,-11.897824644149692
1.582,10.46701917528105,7.886808654262167,8.620349746109351,-19.53689015591595,-99.21561624139167,-11.90501833201467
1.583,10.462851948784268,7.8807274099982685,8.660121102241433,-19.17720734541476,-98.27264750856651,-11.909215292787774
1.584,10.461318945846253,7.876758132712411,8.697782564336107,-18.803375479012335,-97.27684357141445,-11.910776387632334
1.585,10.460683708858303,7.873184330147449,8.731409919536265,-18.41844633271632,-96.22908893003164,-11.911436858351554
1.586,10.462886643942634,7.871969360733591,8.76277918106097,-18.02176351598053,-95.12746169086813,-11.909255147053429
1.587,10.466480078348509,7.871690933642643,8.790302339724471,-17.616020389866332,-93.97418182573188,-11.905677894842187
1.588,10.470817951362651,7.871730178071905,8.813217475862352,-17.203064623747323,-92.77131014235619,-11.901350303892904
1.589,10.473859020203369,7.870074240812094,8.829392179616702,-16.78609052612152,-91.52284072354183,-11.898312973967816
1.59,10.477871815912081,7.869020729608312,8.841028604303583,-16.36393070500166,-90.22889981569438,-11.89429696904931
1.591,10.484627151320364,7.870369857637661,8.849856017415489,-15.93586119226328,-88.89046535885606,-11.887531308865615
1.592,10.492392543275667,7.872418525452871,8.85412511169811,-15.504605359694418,-87.51229356546945,-11.879748542417959
1.593,10.498873308871072,7.87290101039985,8.851548764108992,-15.073391954270111,-86.0999072703906,-11.873243653420108
1.594,10.505488016557013,7.873264055540195,8.843577040404671,-14.641679434053453,-84.65525813672473,-11.866598602059677
1.595,10.509731755589259,7.871029925159683,8.827760013438953,-14.212792855734179,-83.18430870277545,-11.862319032648887
1.596,10.510790697347037,7.865410883508176,8.803361882586389,-13.788310015415469,-81.69137076670455,-11.861219674145161
1.597,10.509027955492797,7.85679515870711,8.770846458582056,-13.36857656295225,-80.17957834061657,-11.862938424703332
1.598,10.506475721217619,7.847239383727403,8.73236903967445,-12.952215131904193,-78.65036119535111,-11.865444146203064
1.599,10.50323408266557,7.836867818873345,8.688174994631943,-12.53972803362798,-77.10701682358048,-11.86863777257526
1.6,10.499248088104922,7.825649789445648,8.638376508135252,-12.131721937890042,-75.55290940665721,-11.872575188618905
1.601,10.497087058321183,7.816179314015466,8.585731464654234,-11.726130383997159,-73.98867071997047,-11.874687874510375
1.602,10.494155748242473,7.805886474293852,8.527854033065719,-11.326004653531363,-72.41997351711562,-11.87757172083819
1.603,10.49139235929019,7.795735482438105,8.46591190656296,-10.930817869293346,-70.8488210360117,-11.880289014001415
1.604,10.489706522501661,7.786662684887039,8.401063448339421,-10.540029141570473,-69.2771003715136,-11.88193045604209
1.605,10.489325644988542,7.778922869861964,8.3338030907428,-10.153739426209942,-67.70722942211084,-11.882268828349984
1.606,10.489198352003335,7.77149255047083,8.263363689031216,-9.773290241734658,-66.14274926347723,-11.882355573233077
1.607,10.491905790832751,7.7669810308934535,8.192626597232099,-9.396354566079456,-64.58341110085405,-11.87960951982546
1.608,10.494547199365565,7.762515684718845,8.119005910922752,-9.026053416434726,-63.03429010863893,-11.876931347947492
1.609,10.499912197860148,7.760913861011864,8.045619286821925,-8.659785670425357,-61.494614163744465,-11.87153133521159
1.61,10.506745622585044,7.760947325103719,7.971551222968796,-8.298965300553224,-59.96750122343687,-11.86466455882358
1.611,10.508389012550232,7.7559832983140415,7.89049287313184,-7.950381860899147,-58.46132095652419,-11.862989444713104
1.612,10.509090881102782,7.750294359391552,7.807050690840339,-7.6098921347261435,-56.97338880827339,-11.862257519386707
1.613,10.510104114259754,7.745155792236818,7.722842521937483,-7.276324513184813,-55.50387299738441,-11.861215994815925
1.614,10.514079045367213,7.743238732121564,7.640889498708982,-6.947087650617169,-54.05140662923167,-11.85721466703296
1.615,10.519951785407828,7.743498495210173,7.5605030024309166,-6.6232837445222295,-52.61820487825271,-11.85131757092141
1.616,10.52587268557939,7.74410287976527,7.48021147217208,-6.306781669054207,-51.20714228736253,-11.845374524459363
1.617,10.532634161452565,7.745859744277539,7.401186357053099,-5.996790640181318,-49.81833106805111,-11.838593318823465
1.618,10.541971768785885,7.750517883458232,7.325541311644982,-5.691560559059973,-48.4508260151665,-11.829238651938562
1.619,10.549444145475636,7.7536467668869635,7.249210146924617,-5.395503425943818,-47.109750988014824,-11.821752192802755
1.62,10.556340385105521,7.756543677521023,7.173852093125651,-5.107287197941351,-45.79439731792059,-11.814845218885745
1.621,10.56362857877006,7.760182166778005,7.100798371685282,-4.825888395982565,-44.504281721482386,-11.807550069629654
1.622,10.570874653479521,7.764130923643076,7.029969165564812,-4.551674364438574,-43.240233234943965,-11.80030128590553
1.623,10.579364827897713,7.769676278269324,6.962994195987806,-4.283281789391472,-42.001276622147785,-11.791813138071017
1.624,10.58654430864662,7.774260941865119,6.897649485765086,-4.02317893487387,-40.79019933005575,-11.784640917098972
1.625,10.593128138541061,7.778594920032855,6.834966302991803,-3.7705556629947807,-39.60644623733406,-11.778070070923448
1.6260000000000001,10.598481065035052,7.782035512790275,6.774609225938196,-3.5259443361683687,-38.450744927052895,-11.772736319856328
1.627,10.605803798528418,7.787773764060247,6.720060723049453,-3.2860342950530064,-37.319924747261,-11.765439375052614
1.6280000000000001,10.609787582130012,7.7904892422969265,6.666274136367587,-3.056017944817958,-36.21926691978161,-11.761488351985909
1.629,10.610958123515116,7.790694157284044,6.6140160534640495,-2.83524744923906,-35.14816538768077,-11.760357824733298
1.6300000000000001,10.609941567514662,7.78899965842747,6.564131051266718,-2.6229693035433423,-34.105865237655074,-11.761421829129457
1.631,10.6094060374322,7.788057842326428,6.519482326138217,-2.4163833062559315,-33.089525333134866,-11.762012287028998
1.6320000000000001,10.609402763331662,7.787903366248738,6.48029208514924,-2.215301904878156,-32.098881199384984,-11.76207784927645
1.633,10.60877846982786,7.7873662124636684,6.4455531909445964,-2.020738248903118,-31.134836384550017,-11.762771495475514
1.6340000000000001,10.605517129095483,7.784413699881667,6.413370199115361,-1.8345648361464857,-30.19912439114393,-11.766108786219863
1.635,10.601067537015703,7.780478299854537,6.385286408705944,-1.6551863135855198,-29.289984310321934,-11.770640294262968
1.6360000000000001,10.595082785113501,7.775197412591247,6.361023120472827,-1.4828003447580098,-28.407424593791973,-11.77671213404679
1.637,10.58669883532543,7.767692253834006,6.3397582463240525,-1.3181193462496588,-27.551947438155974,-11.78518738945251
1.6380000000000001,10.575971351411145,7.758005014922867,6.321563436762247,-1.1609339523829532,-26.723114768385493,-11.7960092820272
1.639,10.568119504530586,7.751343025609078,6.311648453501708,-1.0058694960849297,-25.91530697729485,-11.803957368589344
1.6400000000000001,10.563810979421556,7.748364081243034,6.310646942886855,-0.8521012289877394,-25.127440305450907,-11.808362533922672
